name,url,tree,brand,size,price,promotion,tags,
Emulsion Cod Liver Oil Original 400ml,https://coldstorage.com.sg/emulsion-regular-149753,health-beauty/health-care/health-beauty-supplements,SCOTT'S,400ML,$10.50,,"health,beauty,care,supplements,Emulsion,Cod,Liver,Oil,Original,400ml"
Vitamin C Mango Flavour 100g,https://coldstorage.com.sg/vitamin-c-pastilles-mango-006672,health-beauty/health-care/health-beauty-supplements,SCOTT'S,100G,$9.50,,"health,beauty,care,supplements,Vitamin,C,Mango,Flavour,100g"
Vitamin C Pastilles Mixed Berries 50s,https://coldstorage.com.sg/vitamin-c-pastilles-mixed-berries-027957,health-beauty/health-care/health-beauty-supplements,SCOTT'S,50S,$9.50,,"health,beauty,care,supplements,Vitamin,C,Pastilles,Mixed,Berries,50s"
Vitamin C Pastilles Orange 50s,https://coldstorage.com.sg/vitamin-c-orange-055410,health-beauty/health-care/health-beauty-supplements,SCOTT'S,50S,$9.50,,"health,beauty,care,supplements,Vitamin,C,Pastilles,Orange,50s"
Vitamin C Pastilles Orange 50s B1G1F,https://coldstorage.com.sg/vit-c-orange-b1f1-149898,health-beauty/health-care/health-beauty-supplements,SCOTT'S,50S,$9.50,,"health,beauty,care,supplements,Vitamin,C,Pastilles,Orange,50s,B1G1F"
Zipper DHA Gummies Orange 15s,https://coldstorage.com.sg/dha-gummy-orange-zip-128327,health-beauty/health-care/health-beauty-supplements,SCOTT'S,15S,$5.50,,"health,beauty,care,supplements,Zipper,DHA,Gummies,Orange,15s"
Zipper DHA Gummies Strawberry 15s,https://coldstorage.com.sg/dha-gummy-stby-zip-128326,health-beauty/health-care/health-beauty-supplements,SCOTT'S,15S,$5.50,,"health,beauty,care,supplements,Zipper,DHA,Gummies,Strawberry,15s"
Zipper Mix Berries Vitamins C 30g,https://coldstorage.com.sg/zipper-mix-berries-vit-c-046483,health-beauty/health-care/health-beauty-supplements,SCOTT'S,30G,$3.30,,"health,beauty,care,supplements,Zipper,Mix,Berries,Vitamins,C,30g"
Zipper Orange Vitamin C 30g,https://coldstorage.com.sg/zipper-orange-vit-c-055409,health-beauty/health-care/health-beauty-supplements,SCOTT'S,30G,$3.30,,"health,beauty,care,supplements,Zipper,Orange,Vitamin,C,30g"
High Strength Cranberry Supplements,https://coldstorage.com.sg/u-boost-cranberry-167937,health-beauty/health-care/health-beauty-supplements,SWISSE,30S,$29.00,,"health,beauty,care,supplements,High,Strength,Cranberry,Supplements"
Men's Ultivite Multivitamin,https://coldstorage.com.sg/men-s-ultivite-m-vitamin-167932,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$55.00,,"health,beauty,care,supplements,Men's,Ultivite,Multivitamin"
Ultiboost  4x Strength Wild Fish Oil Concentrate,https://coldstorage.com.sg/u-boost-f-oil-concentrat-167936,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$55.00,,"health,beauty,care,supplements,Ultiboost,,4x,Strength,Wild,Fish,Oil,Concentrate"
Ultiboost Grape Seed with Vitamin C,https://coldstorage.com.sg/u-boost-grape-seed-167938,health-beauty/health-care/health-beauty-supplements,SWISSE,180S,$79.00,,"health,beauty,care,supplements,Ultiboost,Grape,Seed,with,Vitamin,C"
Ultiboost Hair Skin Nails,https://coldstorage.com.sg/u-boost-hair-skin-nails-167931,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$49.00,,"health,beauty,care,supplements,Ultiboost,Hair,Skin,Nails"
Ultiboost Liver Detox Tablets,https://coldstorage.com.sg/u-boost-liver-detox-167934,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$49.00,,"health,beauty,care,supplements,Ultiboost,Liver,Detox,Tablets"
Ultiboost Sleep Tablets,https://coldstorage.com.sg/ultiboost-sleep-167935,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$39.00,,"health,beauty,care,supplements,Ultiboost,Sleep,Tablets"
Women's Ultivite Multivitamin,https://coldstorage.com.sg/women-s-ultivite-m-vit-167933,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$55.00,,"health,beauty,care,supplements,Women's,Ultivite,Multivitamin"
A111 For Her 60s,https://coldstorage.com.sg/swissoats-a111-for-her-120029,health-beauty/health-care/health-beauty-supplements,SWISSOATS,60S,$89.90,Buy 2 @ $129.90,"health,beauty,care,supplements,A111,For,Her,60s"
A111 For Him 60s,https://coldstorage.com.sg/swissoats-a111-for-him-120030,health-beauty/health-care/health-beauty-supplements,SWISSOATS,60S,$89.90,Buy 2 @ $129.90,"health,beauty,care,supplements,A111,For,Him,60s"
Back Pain Patch 2s,https://coldstorage.com.sg/back-pain-patch-144591,health-beauty/health-care/health-beauty-supplements,TIGER BALM,2S,$4.25,Buy 2 @ $6.25,"health,beauty,care,supplements,Back,Pain,Patch,2s"
Soft 50g,https://coldstorage.com.sg/soft-061226,health-beauty/health-care/health-beauty-supplements,Tiger Balm,50G,$8.90,,"health,beauty,care,supplements,Soft,50g"
White Ointment 19g,https://coldstorage.com.sg/tiger-balm-white-792009,health-beauty/health-care/health-beauty-supplements,Tiger Balm,19.4G,$4.65,,"health,beauty,care,supplements,White,Ointment,19g"
Wild Alaskan Fish Oil Cholesterol Support 90's,https://coldstorage.com.sg/wild-alaskan-fish-oil-168193,health-beauty/health-care/health-beauty-supplements,WILEY'S FINEST,CAP,$39.90,,"health,beauty,care,supplements,Wild,Alaskan,Fish,Oil,Cholesterol,Support,90's"
MULTI B,https://coldstorage.com.sg/multi-b-169873,health-beauty/health-care/health-beauty-supplements,BLACKMORES,60S,$10.00,,"health,beauty,care,supplements,MULTI,B"
VITAMIN C 500MG,https://coldstorage.com.sg/vitamin-c-500mg-169874,health-beauty/health-care/health-beauty-supplements,BLACKMORES,60S,$10.00,,"health,beauty,care,supplements,VITAMIN,C,500MG"
B/N+Ginseng 6+1x68ml,https://coldstorage.com.sg/b-n-ginseng-6-1x68ml-108406,health-beauty/health-care/health-beauty-supplements,BRAND'S,1 SET,$52.90,,"health,beauty,care,supplements,B/N+Ginseng,6+1x68ml"
Bird's Nest W/ Rock Sugar 6s+1s x 68ml,https://coldstorage.com.sg/bird-nest-rock-sugar-6s-1s-059644,health-beauty/health-care/health-beauty-supplements,BRAND'S,68ML,$49.90,,"health,beauty,care,supplements,Bird's,Nest,W/,Rock,Sugar,6s+1s,x,68ml"
Birds Nest Sugar Free 6s+1s x 68ml,https://coldstorage.com.sg/bird-nest-sugar-free-6s-1s-1,health-beauty/health-care/health-beauty-supplements,BRAND'S,68ML,$49.90,,"health,beauty,care,supplements,Birds,Nest,Sugar,Free,6s+1s,x,68ml"
Essence Of Chicken 10sx41ml,https://coldstorage.com.sg/eoc-gift-set-12s-129499,health-beauty/health-care/health-beauty-supplements,BRAND'S,41ML,$25.50,,"health,beauty,care,supplements,Essence,Of,Chicken,10sx41ml"
Essence Of Chicken 12sX68ml,https://coldstorage.com.sg/ess-of-chicken-12s-cny-167470,health-beauty/health-care/health-beauty-supplements,BRAND'S,68ML,$37.90,,"health,beauty,care,supplements,Essence,Of,Chicken,12sX68ml"
Essence Of Chicken With Cordyceps 10sx41ml,https://coldstorage.com.sg/cordyceps-gift-set-10s-129504,health-beauty/health-care/health-beauty-supplements,BRAND'S,41ML,$25.50,,"health,beauty,care,supplements,Essence,Of,Chicken,With,Cordyceps,10sx41ml"
Pain Relief Patch Ultra Thin Muscle&Joint 4s,https://coldstorage.com.sg/ultra-thin-pain-relief-patch-114144,health-beauty/health-care/health-beauty-supplements,PANAFLEX,4S,$5.90,,"health,beauty,care,supplements,Pain,Relief,Patch,Ultra,Thin,Muscle&Joint,4s"
REDOXON T/A ORANGE,https://coldstorage.com.sg/t-action-eff-orange-167236,health-beauty/health-care/health-beauty-supplements,REDOXON,30S,$22.40,,"health,beauty,care,supplements,REDOXON,T/A,ORANGE"
Vitamin C Pastilles Mixed Berries 50s B1G1F,https://coldstorage.com.sg/vit-c-mix-berry-b1f1-149897,health-beauty/health-care/health-beauty-supplements,SCOTT'S,50S,$9.50,,"health,beauty,care,supplements,Vitamin,C,Pastilles,Mixed,Berries,50s,B1G1F"
Vitamin C Pastilles Peach 50s B1G1F,https://coldstorage.com.sg/vit-c-peach-b1g1-149899,health-beauty/health-care/health-beauty-supplements,SCOTT'S,50S,$9.50,,"health,beauty,care,supplements,Vitamin,C,Pastilles,Peach,50s,B1G1F"
High Strength Vitamin C 800mg,https://coldstorage.com.sg/high-str-vitamin-c-800mg-169171,health-beauty/health-care/health-beauty-supplements,SWISSE,60S,$29.00,,"health,beauty,care,supplements,High,Strength,Vitamin,C,800mg"
Double Zipper Bag Medium 50s ,https://coldstorage.com.sg/sanrio-dbl-zip-bag-med-170339,home-kitchen-cleaning/kitchenware,SIMPLY LIVING.,50S,$5.95,,"home,kitchen,cleaning,kitchenware,Double,Zipper,Bag,Medium,50s"
Biode Garbage Bag L,https://coldstorage.com.sg/biode-garbage-bag-l-118919,home-kitchen-cleaning/kitchenware,BIOGREEN,20S,$4.95,,"home,kitchen,cleaning,kitchenware,Biode,Garbage,Bag,L"
Stainless Steel Scouring Balls 3s,https://coldstorage.com.sg/metallic-scrub-ball3s-vp-005879,home-kitchen-cleaning/kitchenware,3M,3S,$5.20,,"home,kitchen,cleaning,kitchenware,Stainless,Steel,Scouring,Balls,3s"
Biode Garbage Bag M,https://coldstorage.com.sg/biode-garbage-bag-m-118924,home-kitchen-cleaning/kitchenware,BIOGREEN,30S,$4.95,,"home,kitchen,cleaning,kitchenware,Biode,Garbage,Bag,M"
Biodegradable Garbage Bag Size S,https://coldstorage.com.sg/biode-garbage-bag-s-118925,home-kitchen-cleaning/kitchenware,BIOGREEN,100S,$4.95,,"home,kitchen,cleaning,kitchenware,Biodegradable,Garbage,Bag,Size,S"
Neon Plastic Straws 100s,https://coldstorage.com.sg/flexible-straws-8-147187,home-kitchen-cleaning/kitchenware,SIMPLY LIVING.,100S,$1.40,,"home,kitchen,cleaning,kitchenware,Neon,Plastic,Straws,100s"
Kitchen Cloth T109C (#),https://coldstorage.com.sg/h-p-kitchen-cloth-t109c-123944,home-kitchen-cleaning/kitchenware,3M SCOTCH-BRITE,2S,$5.70,,"home,kitchen,cleaning,kitchenware,Kitchen,Cloth,T109C,(#)"
Clean Rinse Scrubber 1s,https://coldstorage.com.sg/clean-rinse-scrubber-201-018867,home-kitchen-cleaning/kitchenware,3M SCOTCH-BRITE,EACH,$3.90,,"home,kitchen,cleaning,kitchenware,Clean,Rinse,Scrubber,1s"
Zipper Sandwich Bags 100s,https://coldstorage.com.sg/zipper-sandwich-bags-118957,home-kitchen-cleaning/kitchenware,GLAD,100S,$5.90,,"home,kitchen,cleaning,kitchenware,Zipper,Sandwich,Bags,100s"
Dish Scrubbing Brush,https://coldstorage.com.sg/dish-brush-70117-168427,home-kitchen-cleaning/kitchenware,HOME LIVING,1S,$2.50,,"home,kitchen,cleaning,kitchenware,Dish,Scrubbing,Brush"
1.89L Deep Dish BPA-Free Containers (L) 3s,https://coldstorage.com.sg/ware-deep-dish-011360,home-kitchen-cleaning/kitchenware,Glad,3S,$7.45,,"home,kitchen,cleaning,kitchenware,1.89L,Deep,Dish,BPA-Free,Containers,(L),3s"
Entree Containers and Lids 5s,https://coldstorage.com.sg/glad-ware-entree-011355,home-kitchen-cleaning/kitchenware,GLAD,5S,$6.60,,"home,kitchen,cleaning,kitchenware,Entree,Containers,and,Lids,5s"
Drinking Straw,https://coldstorage.com.sg/70035-drinking-straw-159194,home-kitchen-cleaning/kitchenware,HOME LIVING,4S,$1.50,,"home,kitchen,cleaning,kitchenware,Drinking,Straw"
One-Egg Frying Pan,https://coldstorage.com.sg/one-egg-frying-pan-051586,home-kitchen-cleaning/kitchenware,HOME LIVING,EACH,$7.05,,"home,kitchen,cleaning,kitchenware,One-Egg,Frying,Pan"
Pastry Brush,https://coldstorage.com.sg/70032-pastry-brush-159195,home-kitchen-cleaning/kitchenware,HOME LIVING,1EA,$1.50,,"home,kitchen,cleaning,kitchenware,Pastry,Brush"
Sourers,https://coldstorage.com.sg/70038-scourers-159198,home-kitchen-cleaning/kitchenware,HOME LIVING,2S,$1.50,,"home,kitchen,cleaning,kitchenware,Sourers"
Coffee Filter Bags 1x4 40s,https://coldstorage.com.sg/filter-bag-pa1x4-872012,home-kitchen-cleaning/kitchenware,MELITTA,40S,$2.60,,"home,kitchen,cleaning,kitchenware,Coffee,Filter,Bags,1x4,40s"
Broom Gripper,https://coldstorage.com.sg/command-17007-broom-g-119545,home-kitchen-cleaning/kitchenware,3M,EA,$7.10,10% off,"home,kitchen,cleaning,kitchenware,Broom,Gripper"
Kitchen Scissors,https://coldstorage.com.sg/kitchen-scissors-ks-ab-108846,home-kitchen-cleaning/kitchenware,3m,EA,$18.90,,"home,kitchen,cleaning,kitchenware,Kitchen,Scissors"
Picture Hanging Strips - Large 4 Sets 17206 White,https://coldstorage.com.sg/l-hangstrips-wht-17206-042956,home-kitchen-cleaning/kitchenware,3m,4S,$6.20,10% off,"home,kitchen,cleaning,kitchenware,Picture,Hanging,Strips,-,Large,4,Sets,17206,White"
Titanium Kitchen Scissor ,https://coldstorage.com.sg/k-scissors-titanium-108153,home-kitchen-cleaning/kitchenware,3m,1U,$24.90,,"home,kitchen,cleaning,kitchenware,Titanium,Kitchen,Scissor"
118ml Mini Round BPA-Free Container 8s,https://coldstorage.com.sg/mini-round-containers-8s-104011,home-kitchen-cleaning/kitchenware,Glad,8S,$4.70,,"home,kitchen,cleaning,kitchenware,118ml,Mini,Round,BPA-Free,Container,8s"
709ml Soup & Salad BPA-Free Containers (M) 5s,https://coldstorage.com.sg/glad-ware-soup-salad-011359,home-kitchen-cleaning/kitchenware,Glad,5S,$5.65,,"home,kitchen,cleaning,kitchenware,709ml,Soup,&,Salad,BPA-Free,Containers,(M),5s"
CAN OPENER,https://coldstorage.com.sg/can-opener-059133,home-kitchen-cleaning/kitchenware,HOME LIVING,1S,$7.05,,"home,kitchen,cleaning,kitchenware,CAN,OPENER"
Cookie Cutters,https://coldstorage.com.sg/70033-cookie-cutters-159197,home-kitchen-cleaning/kitchenware,HOME LIVING,6S,$2.50,,"home,kitchen,cleaning,kitchenware,Cookie,Cutters"
Cup Cake Cases,https://coldstorage.com.sg/cup-cake-cases-022030,home-kitchen-cleaning/kitchenware,HOME LIVING,50S,$2.50,,"home,kitchen,cleaning,kitchenware,Cup,Cake,Cases"
HL 100DRINK STR,https://coldstorage.com.sg/100-drinking-straw-152690,home-kitchen-cleaning/kitchenware,HOME LIVING,EACH,$2.90,,"home,kitchen,cleaning,kitchenware,HL,100DRINK,STR"
HL CORKSCREW,https://coldstorage.com.sg/waiter-corkscrew-150283,home-kitchen-cleaning/kitchenware,HOME LIVING,EACH,$3.85,,"home,kitchen,cleaning,kitchenware,HL,CORKSCREW"
HL DISP COFF CUP,https://coldstorage.com.sg/disp-coffee-cups-w-lids-007810,home-kitchen-cleaning/kitchenware,HOME LIVING,8S,$3.00,,"home,kitchen,cleaning,kitchenware,HL,DISP,COFF,CUP"
HL PLASTIC CLOTH,https://coldstorage.com.sg/plastic-table-cloth-064009,home-kitchen-cleaning/kitchenware,HOME LIVING,EACH,$3.45,,"home,kitchen,cleaning,kitchenware,HL,PLASTIC,CLOTH"
Microfibre Cloths 2-pack,https://coldstorage.com.sg/smart-oven-glove-9941-168415,home-kitchen-cleaning/kitchenware,HOME LIVING,2S,$2.90,,"home,kitchen,cleaning,kitchenware,Microfibre,Cloths,2-pack"
Muffin Cases,https://coldstorage.com.sg/muffin-cases-022031,home-kitchen-cleaning/kitchenware,HOME LIVING,50S,$3.00,,"home,kitchen,cleaning,kitchenware,Muffin,Cases"
Nylon Scourers,https://coldstorage.com.sg/nylon-scourer-70123-168426,home-kitchen-cleaning/kitchenware,HOME LIVING,2S,$2.50,,"home,kitchen,cleaning,kitchenware,Nylon,Scourers"
Plastic Spoons,https://coldstorage.com.sg/70031-plastic-spoons-159193,home-kitchen-cleaning/kitchenware,HOME LIVING,6S,$1.90,,"home,kitchen,cleaning,kitchenware,Plastic,Spoons"
Plastic Toothpicks,https://coldstorage.com.sg/70037-plastic-toothpicks-159196,home-kitchen-cleaning/kitchenware,HOME LIVING,70S,$1.50,,"home,kitchen,cleaning,kitchenware,Plastic,Toothpicks"
Sponge Scourers,https://coldstorage.com.sg/70000-sponge-scourers-159202,home-kitchen-cleaning/kitchenware,HOME LIVING,2S,$2.00,,"home,kitchen,cleaning,kitchenware,Sponge,Scourers"
Go Chef 8-in-1 Cooker,https://coldstorage.com.sg/go-chef-005601,home-kitchen-cleaning/kitchenware,Jml,1S,$99.90,,"home,kitchen,cleaning,kitchenware,Go,Chef,8-in-1,Cooker"
Ironing Board Cover W/ Iron Rest 120X46cm,https://coldstorage.com.sg/ironing-board-cover-w-ir-091401,home-kitchen-cleaning/kitchenware,Jml,1S,$16.90,,"home,kitchen,cleaning,kitchenware,Ironing,Board,Cover,W/,Iron,Rest,120X46cm"
Plushy Microfibre Floor Mat V1681,https://coldstorage.com.sg/plushy-v1681-040192,home-kitchen-cleaning/kitchenware,Jml,EACH,$19.90,,"home,kitchen,cleaning,kitchenware,Plushy,Microfibre,Floor,Mat,V1681"
Plastic Salad Serving Bowl Silver Rim Large 26.5cm,https://coldstorage.com.sg/salad-bowl-059091,home-kitchen-cleaning/kitchenware,MOZAIK,1EA,$2.95,15% off,"home,kitchen,cleaning,kitchenware,Plastic,Salad,Serving,Bowl,Silver,Rim,Large,26.5cm"
Silver Plastic Knife 10s,https://coldstorage.com.sg/knife-silver-059081,home-kitchen-cleaning/kitchenware,MOZAIK,10S,$2.10,16% off,"home,kitchen,cleaning,kitchenware,Silver,Plastic,Knife,10s"
Titanium Kitchen Scissor,https://coldstorage.com.sg/scissors-ks-dtr-138320,home-kitchen-cleaning/kitchenware,SCOTCH,1U,$24.90,,"home,kitchen,cleaning,kitchenware,Titanium,Kitchen,Scissor"
SNACK FOOD BOX,https://coldstorage.com.sg/4snack-food-boxes-165224,home-kitchen-cleaning/kitchenware,Twinkle Tots,EACH,$4.05,,"home,kitchen,cleaning,kitchenware,SNACK,FOOD,BOX"
9040 EB PIZZA CRISP,https://coldstorage.com.sg/e-bake-pizzapan-crisp-030972,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$9.95,,"home,kitchen,cleaning,kitchenware,9040,EB,PIZZA,CRISP"
Medium Loaf Pan 215X115X55mm,https://coldstorage.com.sg/e-bake-loaf-pan-031005,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$9.95,,"home,kitchen,cleaning,kitchenware,Medium,Loaf,Pan,215X115X55mm"
Scissor - 3M ,https://coldstorage.com.sg/food-scissor-ps-ab-098361,home-kitchen-cleaning/kitchenware,3M SCOTCH,1PC,$13.90,,"home,kitchen,cleaning,kitchenware,Scissor,-,3M"
Cook & Bake Non-Stick Paper 10mX30cm,https://coldstorage.com.sg/cook-bake-n-s-paper-157708,home-kitchen-cleaning/kitchenware,GLAD,10M,$6.10,,"home,kitchen,cleaning,kitchenware,Cook,&,Bake,Non-Stick,Paper,10mX30cm"
Bell Coffee Mug,https://coldstorage.com.sg/bell-coffee-mug-100383,home-kitchen-cleaning/kitchenware,GMS,EACH,$11.80,,"home,kitchen,cleaning,kitchenware,Bell,Coffee,Mug"
Sou Porcelain Coffee Mug,https://coldstorage.com.sg/sou-porcelain-coffee-mug-100384,home-kitchen-cleaning/kitchenware,GMS,EACH,$6.05,,"home,kitchen,cleaning,kitchenware,Sou,Porcelain,Coffee,Mug"
Ceracraft 28cm Wokpan W/Glass Lid - Red,https://coldstorage.com.sg/ceracraft-wok-w-lid-red-007103,home-kitchen-cleaning/kitchenware,Jml,1S,$59.90,,"home,kitchen,cleaning,kitchenware,Ceracraft,28cm,Wokpan,W/Glass,Lid,-,Red"
Ceracraft 28cm Wokpan W/GlassLid-Green,https://coldstorage.com.sg/ceracraft-wok-w-lid-grn-007102,home-kitchen-cleaning/kitchenware,Jml,1S,$59.90,,"home,kitchen,cleaning,kitchenware,Ceracraft,28cm,Wokpan,W/GlassLid-Green"
Chopsticks Melamine Fortune 5 Sets 61-240,https://coldstorage.com.sg/asst-m-c-s-fortune61-240-119175,home-kitchen-cleaning/kitchenware,SHUNTA,1U,$3.50,,"home,kitchen,cleaning,kitchenware,Chopsticks,Melamine,Fortune,5,Sets,61-240"
Cling Wrap 100FT,https://coldstorage.com.sg/pe-plastic-wrap-100ft-166653,home-kitchen-cleaning/kitchenware,SIMPLY LIVING.,100FT,$2.40,,"home,kitchen,cleaning,kitchenware,Cling,Wrap,100FT"
2 Kitchen Sponges,https://coldstorage.com.sg/2-kitchen-sponges-114393,home-kitchen-cleaning/kitchenware,SPONTEX,EACH,$2.85,,"home,kitchen,cleaning,kitchenware,2,Kitchen,Sponges"
Deep Roast Pan With Rack 9037MP 330X255X60mm,https://coldstorage.com.sg/e-bake-roastpan-030973,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$26.95,,"home,kitchen,cleaning,kitchenware,Deep,Roast,Pan,With,Rack,9037MP,330X255X60mm"
EasyBake Medium Springform Pan 225X65mm 9029,https://coldstorage.com.sg/e-bake-springfoam-pan-m-013379,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$17.05,,"home,kitchen,cleaning,kitchenware,EasyBake,Medium,Springform,Pan,225X65mm,9029"
Laser Knife 2Pc Set,https://coldstorage.com.sg/laser-knife-2pcs-set-039557,home-kitchen-cleaning/kitchenware,WILTSHIRE,SET,$18.95,,"home,kitchen,cleaning,kitchenware,Laser,Knife,2Pc,Set"
Measuring Cup 40027,https://coldstorage.com.sg/b-bake-measuring-cups-125811,home-kitchen-cleaning/kitchenware,WILTSHIRE,SET,$12.05,,"home,kitchen,cleaning,kitchenware,Measuring,Cup,40027"
Medium Square Cake Pan 9021MP 200X47mm,https://coldstorage.com.sg/e-bake-sq-cake-pan-m-013372,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$6.95,,"home,kitchen,cleaning,kitchenware,Medium,Square,Cake,Pan,9021MP,200X47mm"
Muffin Pan 12 Cup,https://coldstorage.com.sg/e-bake-12cup-muffin-031027,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$18.65,,"home,kitchen,cleaning,kitchenware,Muffin,Pan,12,Cup"
Muffin Pan 9002,https://coldstorage.com.sg/e-bake-6cup-muffin-pan-013380,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$10.60,,"home,kitchen,cleaning,kitchenware,Muffin,Pan,9002"
WILTSHIRE CKY SH,https://coldstorage.com.sg/e-bake-cookie-sheets-031009,home-kitchen-cleaning/kitchenware,WILTSHIRE,EACH,$9.90,,"home,kitchen,cleaning,kitchenware,WILTSHIRE,CKY,SH"
FOOD CONTAINER,https://coldstorage.com.sg/food-container-170552,home-kitchen-cleaning/kitchenware,YIFON,1S,$0.00,,"home,kitchen,cleaning,kitchenware,FOOD,CONTAINER"
Sandwich Sports Bags 50s,https://coldstorage.com.sg/sandwich-sports-bags-108847,home-kitchen-cleaning/kitchenware,ZIPLOC,50S,$4.35,,"home,kitchen,cleaning,kitchenware,Sandwich,Sports,Bags,50s"
Multi Purpose Cleaner Lavender 2L (#),https://coldstorage.com.sg/anti-bacterial-floor-cleaner-lavender-017975,home-kitchen-cleaning/household-cleaning/floor-cleaners,AJAX,2L,$6.20,,"home,kitchen,cleaning,household,floor,cleaners,Multi,Purpose,Cleaner,Lavender,2L,(#)"
Floor Cleaner Fresh Lemon 3L,https://coldstorage.com.sg/floor-lemon-jumbo-132715,home-kitchen-cleaning/household-cleaning/floor-cleaners,MAGICLEAN,3L,$6.55,,"home,kitchen,cleaning,household,floor,cleaners,Floor,Cleaner,Fresh,Lemon,3L"
Floor & Surface Cleaner 1L,https://coldstorage.com.sg/floor-surface-cleaner-109617,home-kitchen-cleaning/household-cleaning/floor-cleaners,EARTH CHOICE,1L,$3.70,,"home,kitchen,cleaning,household,floor,cleaners,Floor,&,Surface,Cleaner,1L"
Anti-Bacterial Floor Cleaner Lavender,https://coldstorage.com.sg/antibacteria-floor-cleaner-061317,home-kitchen-cleaning/household-cleaning/floor-cleaners,MR MUSCLE KIWI KLEEN,2L,$4.85,10% off,"home,kitchen,cleaning,household,floor,cleaners,Anti-Bacterial,Floor,Cleaner,Lavender"
Multi-Purpose Cleaner Lime 2l,https://coldstorage.com.sg/lime-lemongrass-floor-cleaner-034680,home-kitchen-cleaning/household-cleaning/floor-cleaners,AJAX,2L,$6.20,,"home,kitchen,cleaning,household,floor,cleaners,Multi-Purpose,Cleaner,Lime,2l"
Floor Cleaner Lemongrass & Green Tea,https://coldstorage.com.sg/floor-cleaner-108823,home-kitchen-cleaning/household-cleaning/floor-cleaners,BIO HOME,15L,$7.95,,"home,kitchen,cleaning,household,floor,cleaners,Floor,Cleaner,Lemongrass,&,Green,Tea"
Floor Cleaner - Bitter Orange 1L,https://coldstorage.com.sg/floor-cleaner-orange-168559,home-kitchen-cleaning/household-cleaning/floor-cleaners,TOWN TALK POLISH,1L,$9.45,,"home,kitchen,cleaning,household,floor,cleaners,Floor,Cleaner,-,Bitter,Orange,1L"
Multi Action Floor Cleaner Critus 2.5L,https://coldstorage.com.sg/4in1-disinfec-mlti-action-cleaner-critus-018935,home-kitchen-cleaning/household-cleaning/floor-cleaners,DETTOL,2500ML,$8.45,,"home,kitchen,cleaning,household,floor,cleaners,Multi,Action,Floor,Cleaner,Critus,2.5L"
Floor Cleaner Aromatic Lavender 3L,https://coldstorage.com.sg/floor-lavender-jumbo-142611,home-kitchen-cleaning/household-cleaning/floor-cleaners,MAGICLEAN,3L,$6.55,,"home,kitchen,cleaning,household,floor,cleaners,Floor,Cleaner,Aromatic,Lavender,3L"
Multi Surface Cleaner Lemongrass& Green Tea 500ml,https://coldstorage.com.sg/multi-surface-cleaner-108810,home-kitchen-cleaning/household-cleaning/floor-cleaners,BIO HOME,500ML,$4.95,,"home,kitchen,cleaning,household,floor,cleaners,Multi,Surface,Cleaner,Lemongrass&,Green,Tea,500ml"
Crystal Shine Floor Cleaner - Marble & Stone 1.8L,https://coldstorage.com.sg/floor-mgc-crystal-shine-137666,home-kitchen-cleaning/household-cleaning/floor-cleaners,MAGICLEAN,6UN,$8.50,,"home,kitchen,cleaning,household,floor,cleaners,Crystal,Shine,Floor,Cleaner,-,Marble,&,Stone,1.8L"
Squirt + Mop Hard Floor Cleaner Lemon Ginger,https://coldstorage.com.sg/squirt-mop-hard-floor-cleaner-lemon-059473,home-kitchen-cleaning/household-cleaning/floor-cleaners,METHOD,25OZ,$7.00,,"home,kitchen,cleaning,household,floor,cleaners,Squirt,+,Mop,Hard,Floor,Cleaner,Lemon,Ginger"
Marble & Terrazzo Floor Cleaner 2L (#),https://coldstorage.com.sg/marble-terrazzo-3in1-floor-cleaner-855012,home-kitchen-cleaning/household-cleaning/floor-cleaners,MR MUSCLE,2L,$8.75,,"home,kitchen,cleaning,household,floor,cleaners,Marble,&,Terrazzo,Floor,Cleaner,2L,(#)"
Marble/Stone 3 In 1 Floor Cleaner 1L,https://coldstorage.com.sg/marble-stone-1l-052588,home-kitchen-cleaning/household-cleaning/floor-cleaners,SOFIX,1L,$8.95,,"home,kitchen,cleaning,household,floor,cleaners,Marble/Stone,3,In,1,Floor,Cleaner,1L"
Thick Bleach Original 750ml,https://coldstorage.com.sg/ess-bleach-thick-026257,home-kitchen-cleaning/household-cleaning/floor-cleaners,WAITROSE ESSENTIAL,750ML,$3.05,,"home,kitchen,cleaning,household,floor,cleaners,Thick,Bleach,Original,750ml"
